Anabaena variabilis ATCC 29413,240292
Achromobacter spanius MYb73,"('217203', 'MYb73')"
Stenotrophomonas sp. MYb57,1827305
Pseudomonas lurida MYb11,"('244566', 'MYb11')"
Sulfurospirillum sp. JPD-1,1854492
Polynucleobacter difficilis AM-8B5,"('556054', 'AM-8B5')"
Variovorax boronicumulans J1,"('436515', 'J1')"
Xanthomonas citri subsp. citri 03-1638-1-1,"('611301', '03-1638-1-1')"
Actinoplanes sp. SE50,2033844
Pseudomonas mosselii BS011,"('78327', 'BS011')"
Vibrio anguillarum VIB12,"('55601', 'VIB12')"
Caulobacter vibrioides CB2,"('155892', 'CB2')"
Caulobacter vibrioides CB1,45142
Caulobacter vibrioides CB13b1a,"('155892', 'CB13b1a')"
Pseudomonas aeruginosa PPF-1,"('287', 'PPF-1')"
Bacillus velezensis SCGB 1,
Verrucomicrobia bacterium HZ-65,"('1869227', 'HZ-65')"
Salmonella enterica subsp. diarizonae HZS154,"('59204', 'HZS154')"
Escherichia coli ETEC-2265,"('562', 'ETEC-2265')"
Escherichia coli ETEC-2264,"('562', 'ETEC-2264')"
Escherichia coli 746,"('562', '746')"
Escherichia coli 317,"('562', '317')"
Escherichia coli 1943,"('562', '1943')"
Escherichia coli 144,"('562', '144')"
Escherichia coli 1428,"('562', '1428')"
Escherichia coli 1283,"('562', '1283')"
Escherichia coli 127,"('562', '127')"
Escherichia coli 1223,"('562', '1223')"
Escherichia coli 1190,"('562', '1190')"
Escherichia coli 1105,"('562', '1105')"
Staphylococcus aureus subsp. aureus str. Newman NYU_Newman,"('426430', 'NYU_Newman')"
Staphylococcus aureus subsp. aureus Newman_D2C,"('1280', 'Newman_D2C')"
Lactococcus raffinolactis WiKim0068,"('1366', 'WiKim0068')"
Corynebacterium pseudotuberculosis MB278,"('1719', 'MB278')"
Pseudoalteromonas spongiae SAO4-4,"('298657', 'SAO4-4')"
Elizabethkingia anophelis R26,1246994
Elizabethkingia anophelis Ag1,1117646
Elizabethkingia anophelis AR6-8,"('1117645', 'AR6-8')"
Elizabethkingia anophelis AR4-6,29322
Luteimonas sp. 100111,2006110
Clostridium perfringens LLY_N11,"('1502', 'LLY_N11')"
Bacillus velezensis BS-37,"('492670', 'BS-37')"
Desulfovibrio sp. G11,631220
Janthinobacterium svalbardensis PAMC 27463,
Enterococcus faecium K60-39,"('1352', 'K60-39')"
Neisseria sp. 10022,1853276
Bacillus velezensis SCGB 574,
Mycobacterium sp. PYR15,2051552
Thauera sp. K11,2005884
Helicobacter pylori HPJP26,"('210', 'HPJP26')"
Rhizorhabdus dicambivorans Ndbn-20,"('1850238', 'Ndbn-20')"
Rhodobacteraceae bacterium QY30,2033435
Pseudoalteromonas atlantica ECSMB14104,"('288', 'ECSMB14104')"
Lysobacter capsici KNU-14,"('435897', 'KNU-14')"
Pseudomonas frederiksbergensis KNU-15,"('104087', 'KNU-15')"
Dickeya dadantii DSM 18020,204038
Brevibacillus brevis X23,1200792
Streptococcus mutans LAR01,"('1309', 'LAR01')"
Klebsiella quasipneumoniae KPC142,"('1463165', 'KPC142')"
Bacillus glycinifermentans KBN06P03352,"('1664069', 'KBN06P03352')"
Brochothrix thermosphacta BI,"('2756', 'BI')"
Dickeya sp. Secpp 1600,"('2037915', '1600')"
Klebsiella pneumoniae subsp. pneumoniae ST101:960186733,"('72407', 'ST101:960186733')"
Staphylococcus simulans FDAARGOS_383,"('1286', 'FDAARGOS_383')"
Burkholderia thailandensis FDAARGOS_426,"('57975', 'FDAARGOS_426')"
Staphylococcus aureus FDAARGOS_412,"('1280', 'FDAARGOS_412')"
Weissella paramesenteroides FDAARGOS_414,"('1249', 'FDAARGOS_414')"
Citrobacter werkmanii FDAARGOS_364,"('67827', 'FDAARGOS_364')"
Morganella morganii FDAARGOS_365,"('582', 'FDAARGOS_365')"
Streptococcus oralis FDAARGOS_367,"('1303', 'FDAARGOS_367')"
Salmonella enterica subsp. enterica serovar Paratyphi A FDAARGOS_368,"('54388', 'FDAARGOS_368')"
Rothia mucilaginosa FDAARGOS_369,"('43675', 'FDAARGOS_369')"
Streptococcus gordonii FDAARGOS_371,"('1302', 'FDAARGOS_371')"
Salmonella enterica subsp. enterica serovar Saintpaul FDAARGOS_373,"('90105', 'FDAARGOS_373')"
Enterococcus sp. FDAARGOS_375,"('35783', 'FDAARGOS_375')"
Pasteurella multocida FDAARGOS_384,"('747', 'FDAARGOS_384')"
Burkholderia cepacia FDAARGOS_388,"('292', 'FDAARGOS_388')"
Burkholderia gladioli pv. gladioli FDAARGOS_389,"('32009', 'FDAARGOS_389')"
Cedecea neteri FDAARGOS_392,"('158822', 'FDAARGOS_392')"
Citrobacter koseri FDAARGOS_393,"('545', 'FDAARGOS_393')"
Lelliottia amnigena FDAARGOS_395,"('61646', 'FDAARGOS_395')"
Escherichia coli FDAARGOS_401,"('562', 'FDAARGOS_401')"
Escherichia coli FDAARGOS_403,"('562', 'FDAARGOS_403')"
Providencia alcalifaciens FDAARGOS_408,"('126385', 'FDAARGOS_408')"
Ralstonia pickettii FDAARGOS_410,"('329', 'FDAARGOS_410')"
Staphylococcus lugdunensis FDAARGOS_377,"('28035', 'FDAARGOS_377')"
Escherichia coli O104:H21 str. CFSAN002236,
Campylobacter jejuni CFSAN032806,"('197', 'CFSAN032806')"
Campylobacter coli CFSAN032805,"('195', 'CFSAN032805')"
Rhodobacter sp. CZR27,"('1062', 'CZR27')"
Pseudoalteromonas marina ECSMB14103,"('267375', 'ECSMB14103')"
Salinicola tamaricis F01,"('1771309', 'F01')"
Brachybacterium sp. VM2412,"('1891286', 'VM2412')"
Brachybacterium ginsengisoli DCY80,"('1331682', 'DCY80')"
Lactobacillus murinus CR147,"('1622', 'CR147')"
Lactobacillus murinus CR141,"('1622', 'CR141')"
Erwinia pyrifoliae EpK1/15,"('79967', 'EpK1/15')"
Mycobacterium tuberculosis CSV4519,"('1773', 'CSV4519')"
Mycobacterium tuberculosis CSV4644,"('1773', 'CSV4644')"
Mycobacterium tuberculosis CSV5769,"('1773', 'CSV5769')"
Mycobacterium tuberculosis CSV10399,"('1773', 'CSV10399')"
Mycobacterium tuberculosis CSV11678,"('1773', 'CSV11678')"
Mycobacterium tuberculosis LE486,"('1773', 'LE486')"
Mycobacterium tuberculosis LE492,"('1773', 'LE492')"
Mycobacterium tuberculosis LN180,"('1773', 'LN180')"
Mycobacterium tuberculosis LN2358,"('1773', 'LN2358')"
Mycobacterium tuberculosis LN3756,"('1773', 'LN3756')"
Mycobacterium tuberculosis MDRDM260,"('1773', 'MDRDM260')"
Mycobacterium tuberculosis MDRDM627,"('1773', 'MDRDM627')"
Mycobacterium tuberculosis MDRDM1098,"('1773', 'MDRDM1098')"
Mycobacterium tuberculosis MDRMA2491,"('1773', 'MDRMA2491')"
Mycobacterium tuberculosis ME1473,"('1773', 'ME1473')"
Mycobacterium tuberculosis TBDM425,"('1773', 'TBDM425')"
Mycobacterium tuberculosis TBV5000,"('1773', 'TBV5000')"
Mycobacterium tuberculosis TBV5362,"('1773', 'TBV5362')"
Mycobacterium tuberculosis TBV5365,"('1773', 'TBV5365')"
Mycobacterium tuberculosis SLM036,"('1773', 'SLM036')"
Mycobacterium tuberculosis SLM040,"('1773', 'SLM040')"
Mycobacterium tuberculosis SLM056,"('1773', 'SLM056')"
Mycobacterium tuberculosis SLM060,"('1773', 'SLM060')"
Mycobacterium tuberculosis SLM063,"('1773', 'SLM063')"
Mycobacterium tuberculosis SLM088,"('1773', 'SLM088')"
Mycobacterium tuberculosis SLM100,"('1773', 'SLM100')"
Mycobacterium tuberculosis CSV383,"('1773', 'CSV383')"
Mycobacterium tuberculosis CSV3611,"('1773', 'CSV3611')"
Mycobacterium tuberculosis CSV9577,"('1773', 'CSV9577')"
Mycobacterium tuberculosis LE13,"('1773', 'LE13')"
Mycobacterium tuberculosis LE63,"('1773', 'LE63')"
Mycobacterium tuberculosis LE76,"('1773', 'LE76')"
Mycobacterium tuberculosis LE79,"('1773', 'LE79')"
Mycobacterium tuberculosis LE103,"('1773', 'LE103')"
Mycobacterium tuberculosis LE371,"('1773', 'LE371')"
Mycobacterium tuberculosis LE410,"('1773', 'LE410')"
Mycobacterium tuberculosis LN55,"('1773', 'LN55')"
Mycobacterium tuberculosis LN317,"('1773', 'LN317')"
Mycobacterium tuberculosis LN763,"('1773', 'LN763')"
Mycobacterium tuberculosis LN2978,"('1773', 'LN2978')"
Mycobacterium tuberculosis LN3584,"('1773', 'LN3584')"
Mycobacterium tuberculosis LN3588,"('1773', 'LN3588')"
Mycobacterium tuberculosis LN3589,"('1773', 'LN3589')"
Mycobacterium tuberculosis LN3668,"('1773', 'LN3668')"
Mycobacterium tuberculosis LN3672,"('1773', 'LN3672')"
Mycobacterium tuberculosis LN3695,"('1773', 'LN3695')"
Mycobacterium tuberculosis LN1100,"('1773', 'LN1100')"
Mycobacterium tuberculosis LN1856,"('1773', 'LN1856')"
Mycobacterium tuberculosis LN2900,"('1773', 'LN2900')"
Mycobacterium tuberculosis MDRDM827,"('1773', 'MDRDM827')"
Mycobacterium tuberculosis MDRMA203,"('1773', 'MDRMA203')"
Mycobacterium tuberculosis MDRMA701,"('1773', 'MDRMA701')"
Mycobacterium tuberculosis MDRMA863,"('1773', 'MDRMA863')"
Mycobacterium tuberculosis MDRMA1565,"('1773', 'MDRMA1565')"
Mycobacterium tuberculosis MDRMA2019,"('1773', 'MDRMA2019')"
Mycobacterium tuberculosis MDRMA2082,"('1773', 'MDRMA2082')"
Mycobacterium tuberculosis MDRMA2260,"('1773', 'MDRMA2260')"
Mycobacterium tuberculosis MDRMA2441,"('1773', 'MDRMA2441')"
Mycobacterium tuberculosis TBDM1506,"('1773', 'TBDM1506')"
Mycobacterium tuberculosis TBDM2189,"('1773', 'TBDM2189')"
Mycobacterium tuberculosis TBDM2444,"('1773', 'TBDM2444')"
Mycobacterium tuberculosis TBDM2487,"('1773', 'TBDM2487')"
Mycobacterium tuberculosis TBDM2489,"('1773', 'TBDM2489')"
Mycobacterium tuberculosis TBDM2699,"('1773', 'TBDM2699')"
Mycobacterium tuberculosis TBDM2717,"('1773', 'TBDM2717')"
Mycobacterium tuberculosis TBV4766,"('1773', 'TBV4766')"
Mycobacterium tuberculosis TBV4768,"('1773', 'TBV4768')"
Mycobacterium tuberculosis TBV4952,"('1773', 'TBV4952')"
Pseudomonas mendocina MAE1-K,"('300', 'MAE1-K')"
Brochothrix thermosphacta BII,"('2756', 'BII')"
Shigella sonnei CFSAN030807,"('624', 'CFSAN030807')"
Halomonas hydrothermalis Y2,"('115561', 'Y2')"
Acetobacter pomorum BDGP5,"('65959', 'BDGP5')"
Mycoplasma bovis Ningxia-1,
Cycloclasticus sp. PY97N,"('2024830', 'PY97N')"
Bacillus paralicheniformis Bac84,"('1648923', 'Bac84')"
Bacillus paralicheniformis Bac48,"('1648923', 'Bac48')"
Alcaligenes faecalis DSM 30030,
Mesoplasma lactucae ATCC 49193 831-C4,"('81460', '831-C4')"
Methylomonas koyamae LM6,"('702114', 'LM6')"
Escherichia coli SMN013SH2,"('562', 'SMN013SH2')"
Cutibacterium acnes ATCC 6919,1747
Acidovorax citrulli KACC17005,"('80869', 'KACC17005')"
Bacillus thermoamylovorans SSBM,"('35841', 'SSBM')"
Sphingomonas melonis ZJ26,"('152682', 'ZJ26')"
Edwardsiella tarda KC-Pc-HB1,"('636', 'KC-Pc-HB1')"
Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821,264203
Rhodococcus sp. H-CA8f,1727214
Klebsiella pneumoniae TVGHCRE225,"('573', 'TVGHCRE225')"
Lactobacillus plantarum 10CH,
Bacillus licheniformis ATCC 9789,
Mesoplasma florum GF1,"('2151', 'GF1')"
Mesoplasma florum PPA1,"('2151', 'PPA1')"
Methylosinus trichosporium OB3b,595536
Sphingobium yanoikuyae S72,"('13690', 'S72')"
Elizabethkingia miricola EM798-26,"('172045', 'EM798-26')"
Bacillus velezensis LABIM40,"('492670', 'LABIM40')"
Listeria monocytogenes AT3E,"('1639', 'AT3E')"
Listeria monocytogenes AL4E,"('1639', 'AL4E')"
Bacillus subtilis subsp. subtilis NCD-2,"('135461', 'NCD-2')"
Lactobacillus plantarum PC520,
Chitinophagaceae bacterium 13,2029983
Nocardia terpenica NC_YFY_NT001,"('455432', 'NC_YFY_NT001')"
Enterococcus faecium Efaecium_ER03933.3A,"('1352', 'Efaecium_ER03933.3A')"
Enterococcus faecium Efaecium_ER04120.3A,"('1352', 'Efaecium_ER04120.3A')"
Enterococcus faecium Efaecium_ER04462.3A,"('1352', 'Efaecium_ER04462.3A')"
Enterococcus faecium Efaecium_ER04484.3A,"('1352', 'Efaecium_ER04484.3A')"
Enterococcus faecium Efaecium_ER04526.5A,"('1352', 'Efaecium_ER04526.5A')"
Enterococcus faecium Efaecium_ER04619.3A,"('1352', 'Efaecium_ER04619.3A')"
Enterococcus faecium Efaecium_ER04526.3A,"('1352', 'Efaecium_ER04526.3A')"
Neisseria meningitidis M26417,"('487', 'M26417')"
Escherichia coli IMT16316,"('562', 'IMT16316')"
Aeromonas sp. CU5,2033033
Aeromonas sp. CA23,2033032
Faecalibacterium prausnitzii Indica,"('853', 'Indica')"
Bacillus velezensis L-1,"('492670', 'L-1')"
Candidatus Thioglobus singularis NP1,2848969
Prevotella jejuni CD3:33,"('1177574', 'CD3:33')"
Campylobacter jejuni FDAARGOS_421,"('197', 'FDAARGOS_421')"
Campylobacter jejuni FDAARGOS_422,"('197', 'FDAARGOS_422')"
Escherichia coli FDAARGOS_433,"('562', 'FDAARGOS_433')"
Klebsiella pneumoniae FDAARGOS_439,"('573', 'FDAARGOS_439')"
Klebsiella pneumoniae FDAARGOS_444,"('573', 'FDAARGOS_444')"
Klebsiella pneumoniae FDAARGOS_446,"('573', 'FDAARGOS_446')"
Serratia fonticola FDAARGOS_411,"('47917', 'FDAARGOS_411')"
Escherichia coli FDAARGOS_448,"('562', 'FDAARGOS_448')"
Yersinia frederiksenii FDAARGOS_417,"('29484', 'FDAARGOS_417')"
Klebsiella aerogenes FDAARGOS_363,"('548', 'FDAARGOS_363')"
Yersinia frederiksenii FDAARGOS_418,"('29484', 'FDAARGOS_418')"
Proteus vulgaris FDAARGOS_366,"('585', 'FDAARGOS_366')"
Staphylococcus capitis FDAARGOS_378,"('29388', 'FDAARGOS_378')"
Chryseobacterium indologenes FDAARGOS_379,"('253', 'FDAARGOS_379')"
Pseudomonas sp. FDAARGOS_380,2018067
Staphylococcus lugdunensis FDAARGOS_381,"('28035', 'FDAARGOS_381')"
Pasteurella multocida FDAARGOS_385,"('747', 'FDAARGOS_385')"
Brucella canis FDAARGOS_420,"('36855', 'FDAARGOS_420')"
Streptomyces malaysiensis DSM 4137,
Aurantimicrobium sp. MWH-Mo1,1987356
Acinetobacter sp. LoGeW2-3,1808001
Enterobacteriaceae bacterium NZ1215,2608262
Helicobacter pylori 7.13_D1a,"('210', '7.13_D1a')"
Helicobacter pylori 7.13_D1b,"('210', '7.13_D1b')"
Helicobacter pylori 7.13_D1c,"('210', '7.13_D1c')"
Helicobacter pylori 7.13_D3a,"('210', '7.13_D3a')"
Helicobacter pylori 7.13_D3b,"('210', '7.13_D3b')"
Helicobacter pylori,210
Chromobacterium violaceum CV1192,"('536', 'CV1192')"
Candidatus Fonsibacter ubiquis,1925548
Bacillus aryabhattai K13,"('412384', 'K13')"
Klebsiella pneumoniae QS17-0029,"('573', 'QS17-0029')"
Mycoplasma bovirhinis GS01,
Streptococcus suis CS100322,"('1307', 'CS100322')"
Bacillus atrophaeus BA59,"('1452', 'BA59')"
Escherichia coli SMN197SH3,"('562', 'SMN197SH3')"
Helicobacter pylori 7.13_R1a,"('210', '7.13_R1a')"
Helicobacter pylori 7.13_R1b,"('210', '7.13_R1b')"
Helicobacter pylori 7.13_R1c,"('210', '7.13_R1c')"
Helicobacter pylori 7.13_R2a,"('210', '7.13_R2a')"
Helicobacter pylori 7.13_R2b,"('210', '7.13_R2b')"
Helicobacter pylori 7.13_R2c,"('210', '7.13_R2c')"
Helicobacter pylori 7.13_R3a,"('210', '7.13_R3a')"
Helicobacter pylori 7.13_R3b,"('210', '7.13_R3b')"
Helicobacter pylori 7.13_R3c,"('210', '7.13_R3c')"
Chlamydia abortus GIMC 2006:CabB577,
Pseudomonas putida E41,"('303', 'E41')"
Pseudomonas putida E46,"('303', 'E46')"
Escherichia coli WG5,"('562', 'WG5')"
Pedobacter ginsengisoli T01R-27,"('363852', 'T01R-27')"
Bacillus cytotoxicus CH_39,"('580165', 'CH_39')"
Bacillus cytotoxicus CH_38,"('580165', 'CH_38')"
Bacillus cytotoxicus CH_25,"('580165', 'CH_25')"
Bacillus cytotoxicus CH_23,"('580165', 'CH_23')"
Bacillus cytotoxicus CH_15,"('580165', 'CH_15')"
Bacillus cytotoxicus CH_13,"('580165', 'CH_13')"
Bacillus cytotoxicus CH_4,"('580165', 'CH_4')"
Bacillus cytotoxicus CH_3,"('580165', 'CH_3')"
Bacillus cytotoxicus CH_2,"('580165', 'CH_2')"
Bacillus cytotoxicus CH_1,"('580165', 'CH_1')"
Solibacillus sp. R5-41,2048654
Acinetobacter baumannii AYP-A2,"('470', 'AYP-A2')"
Streptococcus suis HA0609,"('1307', 'HA0609')"
Escherichia coli 14EC001,"('562', '14EC001')"
Escherichia coli 14EC007,"('562', '14EC007')"
Escherichia coli 14EC017,"('562', '14EC017')"
Escherichia coli 14EC020,"('562', '14EC020')"
Escherichia coli 14EC029,"('562', '14EC029')"
Escherichia coli 14EC033,"('562', '14EC033')"
Escherichia coli 14EC047,"('562', '14EC047')"
Pseudomonas mosselii PtA1,"('78327', 'PtA1')"
Collinsella aerofaciens indica,"('74426', 'indica')"
Mycoplasma dispar GS01,"('509375', 'GS01')"
Vibrio cholerae E7946,"('666', 'E7946')"
Salmonella enterica subsp. enterica serovar Tennessee CFSAN070645,"('143221', 'CFSAN070645')"
Salmonella enterica subsp. enterica serovar Gaminara CFSAN070644,"('913070', 'CFSAN070644')"
Salmonella enterica subsp. enterica serovar Tennessee CFSAN070643,"('143221', 'CFSAN070643')"
Salmonella enterica CFSAN024439,"('28901', 'CFSAN024439')"
Moraxella osloensis YHS,"('34062', 'YHS')"
Moraxella osloensis KSH,"('34062', 'KSH')"
Moraxella osloensis TT16,"('34062', 'TT16')"
Mycobacterium marinum CCUG20998,"('1781', 'CCUG20998')"
Aeromonas caviae 8LM,"('648', '8LM')"
Thalassospira sp. CSC3H3,2048283
Caulobacter mirabilis FWC 38,
Bacillus velezensis NKG-1,"('492670', 'NKG-1')"
Bacillus altitudinis P-10,"('293387', 'P-10')"
Borrelia miyamotoi Izh-5,"('47466', 'Izh-5')"
Escherichia coli O169:H41 2014EL-1345-2,
Escherichia coli O6:H16 2014EL-1346-6,
Escherichia coli O15:H11 90-9272,
Escherichia coli O114:H49 90-9280,
Escherichia coli O128:H27 90-9281,
Escherichia coli O27:H7 B4103-1,
Escherichia coli O182:H21 D181,
Escherichia coli ATCC 43886,
Escherichia coli O25:H16 F5505-C1,
Escherichia coli F5656C1,1446748
Escherichia coli O169:H41 F6326-C1,
Escherichia coli O6:H16 F6699,
Escherichia coli F8111-1SC3,"('562', 'F8111-1SC3')"
Escherichia coli F9792,1446702
Escherichia coli O6:H16 M9682-C1,
Escherichia coli ATCC 43896,
Escherichia albertii 2014C-4356,"('208962', '2014C-4356')"
Escherichia coli O178:H19 2012C-4431,
Sinorhizobium fredii NXT3,"('380', 'NXT3')"
Rhizobium sp. NXC24,2048897
Rhodococcus ruber P14,"('1830', 'P14')"
Borrelia miyamotoi Yekat-6,29322
Borrelia miyamotoi Yekat-1,"('47466', 'Yekat-1')"
Borrelia miyamotoi Izh-16,"('47466', 'Izh-16')"
Borrelia miyamotoi Izh-14,"('47466', 'Izh-14')"
Borrelia miyamotoi Izh-4,"('47466', 'Izh-4')"
Mesoplasma entomophilum TAC,"('2149', 'TAC')"
Glaesserella parasuis SH0104,"('738', 'SH0104')"
Lactobacillus plantarum ATCC 8014,
Acinetobacter baumannii A388,"('470', 'A388')"
Brucella suis QH05,"('29461', 'QH05')"
Paracoccus yeei TT13,"('147645', 'TT13')"
Klebsiella pneumoniae DA48896,"('573', 'DA48896')"
Corynebacterium pseudotuberculosis MB154,"('1719', 'MB154')"
Moraxella osloensis NP7,"('34062', 'NP7')"
Chlamydia psittaci GIMC 2005:CpsCP1,
Chlamydia psittaci GIMC 2003:Cps25SM,
Chlamydia psittaci GIMC 2004:CpsAP23,
Corynebacterium pseudotuberculosis PA07,"('1719', 'PA07')"
Klebsiella pneumoniae QS17-0161,"('573', 'QS17-0161')"
Shigella dysenteriae BU53M1,"('622', 'BU53M1')"
Shigella flexneri 7b 94-3007,"('2049486', '94-3007')"
Pseudomonas aeruginosa 12939,"('287', '12939')"
Pseudomonas sp. HLS-6,2049589
Klebsiella pneumoniae INF322,"('573', 'INF322')"
Klebsiella pneumoniae INF249,"('573', 'INF249')"
Klebsiella pneumoniae KSB1_7E,"('573', 'KSB1_7E')"
Klebsiella pneumoniae KSB1_4E,"('573', 'KSB1_4E')"
Klebsiella pneumoniae KSB2_1B,"('573', 'KSB2_1B')"
Klebsiella pneumoniae KSB1_10J,"('573', 'KSB1_10J')"
Klebsiella pneumoniae INF158,"('573', 'INF158')"
Klebsiella pneumoniae INF157,"('573', 'INF157')"
Klebsiella pneumoniae KSB1_9D,"('573', 'KSB1_9D')"
Klebsiella pneumoniae INF042,"('573', 'INF042')"
Klebsiella pneumoniae INF059,"('573', 'INF059')"
Klebsiella pneumoniae KSB1_7J,"('573', 'KSB1_7J')"
Klebsiella pneumoniae INF163,"('573', 'INF163')"
Klebsiella pneumoniae INF164,"('573', 'INF164')"
Klebsiella pneumoniae INF278,"('573', 'INF278')"
Klebsiella pneumoniae INF274,"('573', 'INF274')"
Acinetobacter baumannii AbPK1,"('470', 'AbPK1')"
Roseomonas sp. FDAARGOS_362,2018065
Porphyromonas gingivalis KCOM 2802,
Porphyromonas gingivalis KCOM 2803,
Porphyromonas gingivalis KCOM 2804,
Porphyromonas gingivalis KCOM 2805,
Porphyromonas gingivalis KCOM 3001,
Porphyromonas gingivalis KCOM 3131,
Porphyromonas gingivalis KCOM 2796,
Porphyromonas gingivalis KCOM 2798,
Porphyromonas gingivalis KCOM 2800,
Porphyromonas gingivalis KCOM 2801,
Porphyromonas gingivalis KCOM 2799,
Corynebacterium pseudotuberculosis PA08; A19,418497
Massilia sp. B2,2045208
Lactobacillales bacterium NIBRBAC000499792,"('1993866', 'NIBRBAC000499792')"
Acinetobacter baumannii Ab4977,"('470', 'Ab4977')"
Acinetobacter baumannii Ab4653,"('470', 'Ab4653')"
Acinetobacter baumannii Ab4568,"('470', 'Ab4568')"
Escherichia coli SMN152SH1,"('562', 'SMN152SH1')"
Salmonella enterica subsp. enterica serovar Typhimurium BL10,"('90371', 'BL10')"
Acinetobacter indicus SGAir0564,"('756892', 'SGAir0564')"
Acinetobacter junii lzh-X15,"('40215', 'lzh-X15')"
Lactobacillus brevis BDGP6,"('1580', 'BDGP6')"
Komagataeibacter xylinus CGMCC 2955,
Rhizobacter gummiphilus NBRC 109400,946333
Bacillus sp. Lzh-5,2049935
Staphylococcus aureus O11,948561
Escherichia coli BH100,"('562', 'BH100')"
Brucella melitensis QH61,"('29459', 'QH61')"
Bacillus cereus MLY1,"('1396', 'MLY1')"
Prevotella intermedia KCOM 2033,
Prevotella intermedia KCOM 2836,
Fusobacterium periodonticum KCOM 1283,
Fusobacterium periodonticum KCOM 1261,
Fusobacterium periodonticum KCOM 1263,
Fusobacterium periodonticum KCOM 1277,
Fusobacterium periodonticum KCOM 1282,
Fusobacterium periodonticum KCOM 2305,
Fusobacterium periodonticum KCOM 2555,
Fusobacterium periodonticum KCOM 2653,
Bacillus velezensis OSY-S3,"('492670', 'OSY-S3')"
Pseudomonas syringae pv. actinidiae MAFF212063,"('103796', 'MAFF212063')"
Brucella melitensis Rev.1,"('29459', 'Rev.1')"
Escherichia coli LS4,"('562', 'LS4')"
Prevotella intermedia KCOM 2837,
Prevotella intermedia KCOM 2838,
Prevotella intermedia KCOM 1949,
Prevotella intermedia KCOM 1933,
Fusobacterium periodonticum KCOM 1262,
Prevotella intermedia KCOM 1741,
Prevotella intermedia KCOM 1944,
Candidatus Hodgkinia cicadicola TETLIM5,"('573658', 'TETLIM5')"
Candidatus Hodgkinia cicadicola TETLIM4,"('573658', 'TETLIM4')"
Candidatus Hodgkinia cicadicola TETLIM2,"('573658', 'TETLIM2')"
Candidatus Hodgkinia cicadicola TETLIM1,"('573658', 'TETLIM1')"
Fusobacterium nucleatum subsp. vincentii KCOM 2931,
Pectobacterium carotovorum subsp. brasiliense BZA12,"('180957', 'BZA12')"
Lactobacillus johnsonii pf01,1037411
Enterobacteriaceae bacterium S05,2052938
Bacillus sp. Y-01,2052936
Bacillus velezensis TJ02,"('492670', 'TJ02')"
Escherichia coli AMA1167,"('562', 'AMA1167')"
Staphylococcus haemolyticus 83131A,"('1283', '83131A')"
Enterobacter sp. CRENT-193,2051905
Escherichia coli CREC-629,"('562', 'CREC-629')"
Citrobacter freundii CRCB-101,"('546', 'CRCB-101')"
Escherichia coli CREC-591,"('562', 'CREC-591')"
Escherichia coli CREC-544,"('562', 'CREC-544')"
Escherichia coli CREC-532,"('562', 'CREC-532')"
Klebsiella pneumoniae CRKP-2297,"('573', 'CRKP-2297')"
Klebsiella pneumoniae CRKP-1215,"('573', 'CRKP-1215')"
Pectobacterium carotovorum 3-2,"('554', '3-2')"
Streptococcus iniae FP5228,"('1346', 'FP5228')"
Neisseriaceae bacterium DSM 100970,2067065
Oceanobacillus sp. 160,2052660
Escherichia coli AR_0006,"('562', 'AR_0006')"
Escherichia coli AR_0011,"('562', 'AR_0011')"
Escherichia coli AR_0014,"('562', 'AR_0014')"
Escherichia coli AR_0015,"('562', 'AR_0015')"
Vibrio cholerae A1552,"('666', 'A1552')"
Dietzia sp. JS16-p6b,2052657
Klebsiella pneumoniae NH25,"('573', 'NH25')"
Klebsiella aerogenes AR_0018,"('548', 'AR_0018')"
Citrobacter freundii AR_0022,"('546', 'AR_0022')"
Klebsiella aerogenes AR_0007,"('548', 'AR_0007')"
Klebsiella aerogenes AR_0009,"('548', 'AR_0009')"
Escherichia coli AR_0017,"('562', 'AR_0017')"
Escherichia coli AR_0019,"('562', 'AR_0019')"
Rhodococcus ruber YYL,"('1830', 'YYL')"
Amycolatopsis sp. AA4,1896961
Bacillus velezensis CN026,"('492670', 'CN026')"
Citrobacter freundii AR_0021,"('546', 'AR_0021')"
Rhodobaca barguzinensis alga05,"('441209', 'alga05')"
Photorhabdus laumondii subsp. laumondii DJC,"('141679', 'DJC')"
Photorhabdus laumondii subsp. laumondii TT01,"('141679', 'TT01')"
Burkholderia pyrrocinia mHSR5,"('60550', 'mHSR5')"
Paraburkholderia caledonica PHRS4,"('134536', 'PHRS4')"
Klebsiella pneumoniae NH54,"('573', 'NH54')"
Erythrobacter seohaensis SW-135,"('266951', 'SW-135')"
Bacillus velezensis AGVL-005,"('492670', 'AGVL-005')"
Sphingomonas sp. Cra20,1327635
Aeromonas veronii X11,"('654', 'X11')"
Corynebacterium striatum 215,"('43770', '215')"
Corynebacterium striatum 216,"('43770', '216')"
Aeromonas veronii X12,"('654', 'X12')"
Paraburkholderia graminis PHS1,"('60548', 'PHS1')"
Paraburkholderia hospita mHSR1,"('169430', 'mHSR1')"
Paraburkholderia terricola mHS1,"('169427', 'mHS1')"
Lactococcus lactis subsp. lactis F44,"('1360', 'F44')"
Kyrpidia sp. EA-1,2055160
Pectobacterium atrosepticum 36A,"('29471', '36A')"
Lactococcus lactis subsp. lactis G423,"('1360', 'G423')"
